Faculty,Subject,Course Number,Credits,Title,Info Link
AP,ADMS,4510,3.00,Accounting Theory and Contemporary Issues,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.133.0.5
AP,ADMS,4511,3.00,Managing and Implementing Strategic Information Systems,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.134.0.5
AP,ADMS,4515,3.00,Internal Audit,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.135.0.5
AP,ADMS,4520,3.00,Advanced Financial Accounting,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.136.0.5
AP,ADMS,4535,3.00,Financial Statement Analysis,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.137.0.5
AP,ADMS,4536,3.00,Security Valuation,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.138.0.5
AP,ADMS,4537,3.00,Sustainable Investing,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.139.0.5
AP,ADMS,4540,3.00,Financial Management,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.140.0.5
AP,ADMS,4541,3.00,Applied Corporate Finance,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.141.0.5
AP,ADMS,4542,3.00,International Financial Management,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.142.0.5
AP,ADMS,4551,3.00,Auditing and Other Assurance Services,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.143.0.5
AP,ADMS,4552,3.00,Information Systems Audits,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.144.0.5
AP,ADMS,4553,3.00,Auditing: Advanced Topics,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.145.0.5
AP,ADMS,4561,3.00,Taxation Of Personal Income in Canada,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.146.0.5
AP,ADMS,4562,3.00,Corporate Taxation in Canada,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.147.0.5
AP,ADMS,4570,3.00,Management Planning and Control Systems,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.148.0.5
AP,ADMS,4590,3.00,Comprehensive and Multi-subject Accounting Problems,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.149.0.5
AP,ADMS,4591,3.00,Business technology management integration project,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.150.0.5
AP,ADMS,4704,3.00,Disaster and Logistics,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.151.0.5
AP,ADMS,4705,3.00,Comprehensive Emergency Management 2:  The Canadian Context,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.152.0.5
AP,ADMS,4707,3.00,Managing Risks to Critical Infrastructure,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.153.0.5
AP,ADMS,4709,3.00,Terrorism: The New Threat,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.154.0.5
AP,ADMS,4721,3.00,Qualitative Methods,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.155.0.5
AP,ADMS,4900,3.00,Management Policy Part I,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.156.0.5
AP,ADMS,4910,3.00,Management Policy Part II,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.157.0.5
AP,ADMS,4940,3.00,Innovation Management,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.158.0.5
AP,ADMS,4970,3.00,Managing for Sustainability,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.159.0.5
AP,ANTH,1120,6.00,Making Sense of a Changing World: Anthropology Today,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.160.0.5
AP,ANTH,1130,6.00,The Living and the Dead: The Anthropology of Im/mortality from,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.161.0.5
AP,ANTH,1140,6.00,What does it mean to be human? Introduction to Sociocultural Anthropology,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.162.0.5
AP,ANTH,2020,6.00,"Race, Racism & Popular Culture",https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.163.0.5
AP,ANTH,2100,6.00,"Global Capitalism, Culture, and Conflict",https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.164.0.5
AP,ANTH,2110,6.00,Core Concepts in Anthropology,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.165.0.5
AP,ANTH,2120,3.00,"Visualizing Ourselves, Visualizing Others: Media, Representation and Culture",https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.166.0.5
AP,ANTH,2140,3.00,Introduction to Archaeology and Prehistory: Humanity's Journeys',https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.167.0.5
AP,ANTH,2170,6.00,"Sex, Gender and the Body: Cross-Cultural Approaches to the Body, Gender, Sexuality and Kinship",https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.168.0.5
AP,ANTH,2300,3.00,Intercultural Training Skills,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.169.0.5
AP,ANTH,3040,6.00,The Anthropology of Digital Media and Visual Representation,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.170.0.5
AP,ANTH,3110,6.00,Acquiring Research Skills,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.171.0.5
AP,ANTH,3120,6.00,The Anthropology of Tourism,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.172.0.5
AP,ANTH,3130,3.00,Archaeology and Society: Local Pasts in a Global Present,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.173.0.5
AP,ANTH,3190,6.00,"Food, Eating, and Nutrition in Cross-cultural Perspective",https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.174.0.5
AP,ANTH,3200,3.00,The Anthropology of Global Health,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.175.0.5
AP,ANTH,3230,6.00,"Women, Culture and Society",https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.176.0.5
AP,ANTH,3320,6.00,The Anthropology of Ritual & Religion,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.177.0.5
AP,ANTH,3380,3.00,The Everyday Politics of Rage: Anthropological Perspectives on Populism,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.178.0.5
AP,ANTH,3510,3.00,Indigenous Peoples and Archaeology: From Conflict to Coalition,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.179.0.5
AP,ANTH,3620,3.00,The Oral Tradition in Caribbean Culture,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.180.0.5
AP,ANTH,4010,3.00,Directed Reading,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.181.0.5
AP,ANTH,4010,6.00,Directed Reading,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.182.0.5
AP,ANTH,4110,6.00,Development of Theory in Social Anthropology,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.183.0.5
AP,ANTH,4120,6.00,Anthropology Beyond the Academy: Bridging Theory and Practice,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.184.0.5
AP,ANTH,4130,6.00,The Professional Anthropologist: The Anthropologist as Practitioner,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.185.0.5
AP,ANTH,4330,3.00,Critical Issues in Medical Anthropology,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.186.0.5
AP,ANTH,4340,6.00,Advocacy and Social Movements,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.187.0.5
AP,ANTH,4400,3.00,Speculative Futures: The Anthropology of What Might-Be,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.188.0.5
AP,ANTH,4450,3.00,The Anthropology of the City,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.189.0.5
AP,ANTH,4530,3.00,"The Anthropology of Race, Gender and Labour",https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.190.0.5
GS,ANTH,5000,6.00,"Graduate Seminar in Ethnographic Research, Practice, and Professionalization",https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.191.0.5
GS,ANTH,5030,3.00,Critical Political Ecologies,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.192.0.5
GS,ANTH,5040,3.00,Placement Option MA,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.193.0.5
GS,ANTH,5060,3.00,Classic and Contemporary Theory in Social Anthropology,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.194.0.5
GS,ANTH,5130,3.00,Issues In Medical Anthropology,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.195.0.5
GS,ANTH,5165,3.00,Transnational Sexualities,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.196.0.5
GS,ANTH,5210,3.00,Independent Directed Reading,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.197.0.5
GS,ANTH,5235,3.00,Anthropological Approaches to Nationalism and Ethnicity: the Politics of Identity,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.198.0.5
GS,ANTH,5250,3.00,Affect and Anthropology,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.199.0.5
GS,ANTH,5261,3.00,Ethnographic Writing,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.200.0.5
GS,ANTH,5300,3.00,"Convergences, Disparities, and Fault lines: Research in Latin American and Caribbean Studies",https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.201.0.5
GS,ANTH,5500,3.00,The Making of Asian Studies: Critical Perspectives,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.202.0.5
GS,ANTH,6011,3.00,Theoretical Concepts in Ethnographic Inquiry,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.203.0.5
GS,ANTH,6020,3.00,Advanced Methods In Anthropology,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.204.0.5
GS,ANTH,6040,3.00,Placement Option PhD,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.205.0.5
GS,ANTH,6210,3.00,Independent Directed Reading,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.206.0.5
GS,ANTH,6300,3.00,"Convergences, Disparities, and Fault lines: Research in Latin American and Caribbean Studies",https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.207.0.5
AP,ARB,1000,6.00,Introduction to Modern Standard Arabic,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.208.0.5
AP,ARB,1010,6.00,Introduction to Modern Standard Arabic for Advanced Beginners,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.209.0.5
AP,ARB,2000,6.00,Intermediate Arabic,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.210.0.5
AP,ARB,2700,6.00,Introduction to Arab Culture,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.211.0.5
FA,ARTH,1000,3.00,Critical Issues in Contemporary Art,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.212.0.5
FA,ARTH,1130,6.00,Introduction to Art History,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.213.0.5
FA,ARTH,1900,3.00,Art in the City,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.214.0.5
FA,ARTH,2350,3.00,Islamic Art and Architecture,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.215.0.5
FA,ARTH,2390,3.00,Arts of the African Diaspora,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.216.0.5
FA,ARTH,2621,3.00,20th Century Western Art,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.217.0.5
FA,ARTH,2740,3.00,Communities of Canadian Art,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.218.0.5
FA,ARTH,3346,3.00,Art and Diaspora,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.219.0.5
FA,ARTH,3610,3.00,"Art Institutions / Art Networks: Introduction to Museums, Galleries and Visual Art Organizations",https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.220.0.5
FA,ARTH,3611,3.00,Curatorial Studies: Practices of Display,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.221.0.5
FA,ARTH,3620A,3.00,The Painting of Modern Life: Studies in Realism and Impressionism,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.222.0.5
FA,ARTH,3680E,3.00,1960s Art in the USA and Europe,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.223.0.5
FA,ARTH,3690,3.00,Theoretical Issues in Contemporary Art,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.224.0.5
FA,ARTH,3999,3.00,New Media Art: From Duchamp to the Postdigital,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.225.0.5
FA,ARTH,4100,3.00,Independent Studies: Art History,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.226.0.5
FA,ARTH,4110,3.00,Joan Goldfarb Visual Arts Study Centre Curatorial Placement,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.227.0.5
FA,ARTH,4310,3.00,Art Criticism: Principles and Practice,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.228.0.5
FA,ARTH,4351,3.00,Issues in Contemporary Indigenous Art,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.229.0.5
FA,ARTH,4610,3.00,The Senses in Art,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.230.0.5
FA,ARTH,4640A,3.00,"Art, History and the Archive",https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.231.0.5
FA,ARTH,4950,3.00,Global Contemporary Art: The Last 25 Years,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.232.0.5
GS,ARTH,5100,3.00,Methods:  Historiography and Contemporary Methodologies,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.233.0.5
GS,ARTH,5160,3.00,Theoretical Issues in Contemporary Art,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.234.0.5
GS,ARTH,5170,3.00,Museum & Gallery,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.235.0.5
GS,ARTH,5185,3.00,Technological Mediations in Visual Culture,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.236.0.5
GS,ARTH,5190,3.00,Placement,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.237.0.5
GS,ARTH,5500A,3.00,Individualized Reading,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.238.0.5
GS,ARTH,5500B,3.00,Individualized Reading,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.239.0.5
GS,ARTH,6000,0.00,Research and Professional Practices Seminar,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.240.0.5
GS,ARTH,6010,0.00,Research Paper,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.241.0.5
SB,ARTM,6301,3.00,Transformation in Media and Culture,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.242.0.5
SB,ARTM,6340,3.00,Media Models from Network to Netflix,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.243.0.5
SB,ARTM,6350,3.00,The Business of Creativity in the Cultural Sector,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.244.0.5
SB,ARTM,6900,1.50,Individual Study: Selected Problems in Arts and Cultural Management,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.245.0.5
SB,ARTM,6900,3.00,Individual Study: Selected Problems in Arts and Cultural Management,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.246.0.5
AP,ASL,1000,6.00,"American Sign Language, Level I: Introduction to Sign Language Studies",https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.247.0.5
ED,AUCO,3555,3.00,Educational Audiology,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.248.0.5
ED,BBED,3570,3.00,Bilingual - Bicultural Education,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.249.0.5
SC,BC,1800,3.00,First-Year Success Seminar.,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.250.0.5
SC,BC,3000,0.00,Introduction to Peer Leadership,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.251.0.5
SC,BC,3010,3.00,Advanced Peer Leadership,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.252.0.5
SC,BCHM,2020,3.00,Biochemistry,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.253.0.5
SC,BCHM,2021,3.00,Cell Biology,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.254.0.5
SC,BCHM,3010,3.00,Advanced Biochemistry,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.255.0.5
SC,BCHM,3051,3.00,Macromolecules of Biochemical Interest,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.256.0.5
SC,BCHM,3110,3.00,Molecular Biology I: Nucleic Acid Metabolism,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.257.0.5
SC,BCHM,3130,3.00,Molecular Biology II: Regulation of Gene Expression,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.258.0.5
SC,BCHM,3140,4.00,Advanced Biochemistry and Molecular Genetics Laboratory,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.259.0.5
SC,BCHM,4000,8.00,Biochemistry Research Project,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.260.0.5
SC,BCHM,4050,3.00,Bioanalytical Chemistry,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.261.0.5
SC,BCHM,4290,4.00,Biotechnology,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.262.0.5
